Date,Open,High,Low,Close,Volume,Adj Close
11/6/2014,118.589996,118.709999,118.330002,118.360001,1458700,115.455438
11/5/2014,118.809998,118.849998,118.610001,118.720001,1725300,115.806604
11/4/2014,118.800003,119.129997,118.769997,118.940002,2155400,116.021207
11/3/2014,118.779999,118.970001,118.629997,118.769997,6621700,115.855373
10/31/2014,119.309998,119.440002,119.029999,119.339996,1893700,116.084611
10/30/2014,119.449997,119.699997,119.300003,119.360001,2542000,116.104069
10/29/2014,119.440002,119.5,118.860001,119.279999,3574000,116.02625
10/28/2014,119.709999,119.75,119.440002,119.5,2212700,116.24025
10/27/2014,119.75,119.910004,119.660004,119.900002,1946500,116.62934
10/24/2014,119.68,119.949997,119.599998,119.75,1727800,116.48343
10/23/2014,119.699997,119.849998,119.449997,119.699997,1408400,116.434791
10/22/2014,119.93,120.019997,119.779999,119.93,957000,116.65852
10/21/2014,120,120.239998,119.949997,120.129997,1150000,116.853062
10/20/2014,120.279999,120.290001,119.970001,120.199997,1735300,116.921152
10/17/2014,120.059998,120.199997,119.75,119.980003,1537800,116.707159
10/16/2014,120.739998,120.790001,119.839996,120.029999,2229900,116.755791
10/15/2014,120.800003,122.43,120.129997,120.300003,3497900,117.01843
10/14/2014,120.089996,120.25,119.889999,120.209999,2826400,116.930881
10/13/2014,119.919998,120.18,119.800003,119.940002,1748200,116.66825
10/10/2014,119.599998,119.669998,119.410004,119.629997,1371400,116.366701
10/9/2014,119.730003,119.940002,119.510002,119.529999,1786200,116.26943
10/8/2014,119.599998,120.080002,119.230003,120.029999,2297900,116.755791
10/7/2014,119.279999,119.629997,119.160004,119.419998,1887900,116.16243
10/6/2014,118.910004,119.150002,118.870003,118.989998,1858400,115.74416
10/3/2014,118.57,118.949997,118.370003,118.93,2535800,115.685799
10/2/2014,118.599998,118.790001,118.370003,118.589996,1891200,115.355069
10/1/2014,118.309998,118.809998,118.25,118.599998,1973500,115.364799
9/30/2014,118.139999,118.419998,118.050003,118.220001,1716100,114.669304
9/29/2014,118.120003,118.230003,117.879997,118.050003,3628200,114.504411
9/26/2014,117.879997,118.139999,117.400002,118.099998,3295000,114.552905
9/25/2014,118.059998,118.440002,118.050003,118.360001,1375200,114.805098
9/24/2014,118.220001,118.239998,117.940002,118.010002,786700,114.465612
9/23/2014,118.169998,118.290001,118.059998,118.290001,904400,114.737201
9/22/2014,118.050003,118.169998,117.910004,118.099998,1729400,114.552905
9/19/2014,117.669998,118.019997,117.5,117.989998,739000,114.446208
9/18/2014,117.410004,117.580002,117.330002,117.529999,1521200,114.000025
9/17/2014,117.809998,117.910004,117.260002,117.32,1763300,113.796333
9/16/2014,117.669998,117.919998,117.580002,117.639999,1567600,114.106722
9/15/2014,117.889999,117.940002,117.610001,117.660004,3575600,114.126125
9/12/2014,117.860001,118.029999,117.599998,117.629997,1296900,114.09702
9/11/2014,118.389999,118.550003,118.199997,118.199997,1300200,114.6499
9/10/2014,118.239998,118.410004,118.199997,118.290001,1894800,114.737201
9/9/2014,118.690002,118.709999,118.470001,118.480003,1853400,114.921497
9/8/2014,119.209999,119.300003,118.769997,118.800003,1133000,115.231885
9/5/2014,119.260002,119.400002,118.889999,119,1557300,115.425875
9/4/2014,119.529999,119.660004,118.949997,118.980003,4901900,115.406479
9/3/2014,119.459999,119.830002,119.410004,119.830002,838300,116.230948
9/2/2014,119.739998,119.879997,119.580002,119.669998,3493400,116.07575
8/29/2014,120.43,120.68,120.389999,120.580002,1257900,116.630574
8/28/2014,120.5,120.599998,120.32,120.489998,1100200,116.543518
8/27/2014,120.099998,120.290001,120.019997,120.230003,1412400,116.29204
8/26/2014,120.050003,120.089996,119.849998,120.029999,730100,116.098586
8/25/2014,119.879997,119.949997,119.720001,119.949997,793300,116.021204
8/22/2014,119.610001,119.879997,119.339996,119.760002,1014500,115.837433
8/21/2014,119.389999,119.639999,119.379997,119.610001,1817900,115.692344
8/20/2014,119.43,119.470001,119.110001,119.199997,746700,115.29577
8/19/2014,119.739998,119.779999,119.300003,119.470001,1559000,115.55693
8/18/2014,119.68,119.739998,119.459999,119.550003,1624200,115.634312
8/15/2014,119.57,120.18,119.510002,119.82,1729500,115.895465
8/14/2014,119.459999,119.5,119.190002,119.400002,1694200,115.489223
8/13/2014,119.040001,119.330002,119,119.269997,2260600,115.363476
8/12/2014,119.199997,119.209999,118.980003,119.029999,1927400,115.131339
8/11/2014,119.139999,119.279999,119.019997,119.089996,770900,115.189372
8/8/2014,119.269997,119.410004,119,119.040001,1048300,115.141014
8/7/2014,118.940002,119.120003,118.790001,119.07,1839200,115.17003
8/6/2014,119.110001,119.120003,118.739998,118.760002,1799500,114.870186
8/5/2014,118.669998,118.989998,118.5,118.970001,2416200,115.073307
8/4/2014,118.870003,119.010002,118.720001,118.849998,1779300,114.957235
8/1/2014,118.129997,118.879997,118.080002,118.82,2763600,114.928219
7/31/2014,118.370003,118.730003,118.360001,118.550003,2121700,114.339169
7/30/2014,119.080002,119.18,118.699997,118.879997,1305800,114.657441
7/29/2014,119.529999,119.550003,119.279999,119.43,787500,115.187909
7/28/2014,119.410004,119.510002,119.230003,119.32,1290600,115.081815
7/25/2014,119.370003,119.459999,119.220001,119.459999,655400,115.216842
7/24/2014,119.110001,119.169998,118.980003,119,813400,114.773182
7/23/2014,119.459999,119.550003,119.410004,119.470001,1597800,115.226489
7/22/2014,119.309998,119.400002,119.18,119.330002,1017500,115.091462
7/21/2014,119.370003,119.470001,119.209999,119.239998,852600,115.004655
7/18/2014,119.349998,119.389999,119.07,119.239998,539300,115.004655
7/17/2014,119.18,119.489998,119.059998,119.400002,847900,115.158975
7/16/2014,118.790001,118.989998,118.690002,118.949997,963800,114.724955
7/15/2014,118.709999,119.040001,118.5,118.669998,791400,114.454901
7/14/2014,118.860001,118.93,118.730003,118.800003,690900,114.580289
7/11/2014,118.839996,119.110001,118.839996,119.050003,1259300,114.821409
7/10/2014,118.940002,118.970001,118.650002,118.68,524000,114.464548
7/9/2014,118.519997,118.870003,118.370003,118.769997,836700,114.551348
7/8/2014,118.489998,118.660004,118.459999,118.580002,1296400,114.368102
7/7/2014,118.019997,118.220001,117.949997,118.139999,1219200,113.943728
7/3/2014,117.760002,118,117.660004,117.93,648400,113.741188
7/2/2014,118.32,118.32,117.970001,118.050003,3278000,113.856928
7/1/2014,118.709999,118.849998,118.459999,118.470001,5448400,114.262008
6/30/2014,119.440002,119.459999,119.169998,119.260002,857200,114.705668
6/27/2014,119.519997,119.610001,119.370003,119.370003,729300,114.811468
6/26/2014,119.239998,119.519997,119.239998,119.389999,698700,114.830701
6/25/2014,119.43,119.43,119.139999,119.169998,827100,114.619101
6/24/2014,118.879997,119.059998,118.589996,119.050003,777600,114.503688
6/23/2014,118.699997,118.779999,118.489998,118.550003,833300,114.022782
6/20/2014,118.239998,118.610001,118.18,118.559998,1151900,114.032395
6/19/2014,118.889999,118.900002,118.209999,118.330002,610700,113.811183
6/18/2014,118.339996,118.75,118.169998,118.75,791400,114.215142
6/17/2014,118.370003,118.379997,118.059998,118.07,605200,113.56111
6/16/2014,118.400002,118.620003,118.379997,118.470001,732400,113.945836
6/13/2014,118.129997,118.589996,118.080002,118.480003,474700,113.955456
6/12/2014,118.18,118.599998,118.059998,118.5,964800,113.974689
6/11/2014,118.110001,118.279999,118.029999,118.120003,507500,113.609203
6/10/2014,118.07,118.169998,118,118.029999,758800,113.522636
6/9/2014,118.290001,118.330002,118.110001,118.25,1215400,113.734236
6/6/2014,118.440002,118.760002,118.370003,118.489998,1112700,113.965069
6/5/2014,118.040001,118.349998,117.910004,118.239998,801000,113.724616
6/4/2014,118.209999,118.230003,117.970001,117.989998,1263600,113.484163
6/3/2014,118.459999,118.489998,118.050003,118.050003,1431100,113.541877
6/2/2014,118.889999,119.080002,118.550003,118.589996,2652700,114.061249
5/30/2014,119.470001,119.690002,119.339996,119.589996,1045400,114.697968
5/29/2014,119.860001,120.129997,119.57,119.57,1325700,114.678789
5/28/2014,119.510002,119.919998,119.510002,119.919998,1430800,115.014471
5/27/2014,119.059998,119.349998,118.809998,119.349998,1062700,114.467788
5/23/2014,118.940002,119.040001,118.830002,118.93,582500,114.06497
5/22/2014,118.849998,118.870003,118.68,118.800003,605800,113.940291
5/21/2014,118.779999,118.889999,118.669998,118.839996,1397200,113.978648
5/20/2014,118.949997,119.32,118.949997,119.059998,1200100,114.18965
5/19/2014,119.349998,119.459999,118.970001,119.059998,726700,114.18965
5/16/2014,119.099998,119.360001,119.07,119.169998,821100,114.295151
5/15/2014,119.290001,119.559998,119.099998,119.309998,755100,114.429423
5/14/2014,118.860001,119.220001,118.839996,119.099998,1359000,114.228014
5/13/2014,118.349998,118.519997,118.300003,118.510002,961600,113.662153
5/12/2014,118.120003,118.199997,117.970001,118.07,1634400,113.240149
5/9/2014,118.339996,118.480003,118.230003,118.370003,1148100,113.52788
5/8/2014,118.580002,118.830002,118.370003,118.5,3351200,113.65256
5/7/2014,118.480003,118.580002,118.290001,118.470001,1869200,113.623788
5/6/2014,118.410004,118.550003,118.370003,118.449997,2251100,113.604602
5/5/2014,118.5,118.639999,118.239998,118.25,1879800,113.412787
5/2/2014,118.040001,118.68,117.940002,118.550003,862700,113.700517
5/1/2014,117.879997,118.32,117.82,118.300003,2193800,113.460744
4/30/2014,117.959999,118.279999,117.790001,118.150002,2123200,112.986954
4/29/2014,117.610001,117.870003,117.599998,117.82,1359500,112.671373
4/28/2014,117.940002,118.080002,117.699997,117.800003,1015500,112.652251
4/25/2014,118.040001,118.269997,117.940002,117.940002,1051500,112.786132
4/24/2014,117.739998,118.010002,117.699997,117.959999,1161000,112.805255
4/23/2014,117.769997,118.010002,117.760002,117.940002,1778900,112.786132
4/22/2014,117.449997,117.739998,117.400002,117.68,1385000,112.537492
4/21/2014,117.709999,117.790001,117.510002,117.620003,652500,112.480116
4/17/2014,118.120003,118.120003,117.419998,117.459999,1510500,112.327105
4/16/2014,117.769997,118.150002,117.75,118.139999,956300,112.977389
4/15/2014,117.839996,118.230003,117.769997,118.089996,1152500,112.929571
4/14/2014,117.849998,117.93,117.699997,117.839996,908600,112.690496
4/11/2014,118,118,117.760002,117.760002,1258200,112.613998
4/10/2014,117.480003,118.040001,117.389999,117.68,1401500,112.537492
4/9/2014,117.190002,117.589996,117.129997,117.519997,1675600,112.38448
4/8/2014,117.099998,117.419998,117.029999,117.419998,992600,112.288852
4/7/2014,116.989998,117.199997,116.959999,117.110001,1024500,111.992401
4/4/2014,116.739998,117.029999,116.720001,116.830002,989900,111.724638
4/3/2014,116.25,116.510002,116.25,116.370003,1012200,111.28474
4/2/2014,116.080002,116.260002,116.080002,116.150002,1236800,111.074353
4/1/2014,116.440002,116.529999,116.300003,116.309998,3416600,111.227357
3/31/2014,116.690002,116.970001,116.57,116.940002,1695700,111.504687
3/28/2014,117.019997,117.110001,116.830002,116.949997,816300,111.514217
3/27/2014,116.870003,117.260002,116.809998,117.040001,665500,111.600037
3/26/2014,116.620003,117.029999,116.599998,117.010002,955000,111.571433
3/25/2014,116.279999,116.599998,116.279999,116.559998,1352800,111.142344
3/24/2014,116.290001,116.660004,116.25,116.519997,1061300,111.104203
3/21/2014,116.07,116.389999,116.010002,116.300003,636100,110.894434
3/20/2014,115.730003,115.959999,115.709999,115.900002,2003400,110.513025
3/19/2014,116.529999,116.540001,115.690002,115.739998,1286700,110.360458
3/18/2014,116.25,116.580002,116.190002,116.580002,963500,111.161419
3/17/2014,116.360001,116.43,116.169998,116.220001,635800,110.818151
3/14/2014,116.699997,116.769997,116.370003,116.370003,797800,110.961181
3/13/2014,115.82,116.559998,115.82,116.5,1696400,111.085136
3/12/2014,116,116.139999,115.93,116.089996,1303800,110.694189
3/11/2014,115.690002,115.809998,115.610001,115.68,943800,110.303249
3/10/2014,115.699997,115.790001,115.620003,115.639999,1851400,110.265107
3/7/2014,115.949997,116,115.639999,115.82,1473800,110.436741
3/6/2014,116.139999,116.379997,116.120003,116.239998,1271000,110.837218
3/5/2014,116.57,116.849998,116.550003,116.589996,2869300,111.170949
3/4/2014,116.980003,117.040001,116.650002,116.650002,1075900,111.228165
3/3/2014,117.059998,117.290001,116.959999,117.279999,1292700,111.82888
2/28/2014,117.230003,117.360001,117.029999,117.32,1791900,111.537101
2/27/2014,117.290001,117.440002,117.260002,117.389999,964900,111.60365
2/26/2014,116.800003,117.199997,116.790001,117.190002,898200,111.413511
2/25/2014,116.629997,116.809998,116.449997,116.809998,787300,111.052238
2/24/2014,116.410004,116.459999,116.230003,116.360001,703600,110.624422
2/21/2014,116.059998,116.339996,116.040001,116.300003,711000,110.567382
2/20/2014,116.190002,116.309998,116,116.18,1148800,110.453294
2/19/2014,116.699997,116.699997,116.260002,116.330002,1556900,110.595902
2/18/2014,116.349998,116.650002,116.290001,116.459999,1034400,110.719491
2/14/2014,116.120003,116.220001,115.980003,116.220001,1063900,110.491323
2/13/2014,116.040001,116.099998,115.849998,116,1125500,110.282166
2/12/2014,115.699997,115.720001,115.459999,115.519997,971500,109.825823
2/11/2014,115.870003,115.93,115.709999,115.870003,2288900,110.158577
2/10/2014,115.93,116.120003,115.879997,116.110001,1048800,110.386745
2/7/2014,115.830002,116.169998,115.779999,116.059998,1076900,110.339206
2/6/2014,115.75,115.830002,115.620003,115.699997,853500,109.996951
2/5/2014,116,116.010002,115.779999,115.809998,3226900,110.101529
2/4/2014,116.330002,116.339996,116.099998,116.18,2015000,110.453294
2/3/2014,115.889999,116.75,115.830002,116.739998,6064600,110.985688
1/31/2014,116.050003,116.339996,116.010002,116.339996,1427400,110.274563
1/30/2014,115.830002,116.019997,115.669998,115.989998,1821900,109.942812
1/29/2014,115.720001,115.989998,115.580002,115.93,2105500,109.885942
1/28/2014,115.400002,115.699997,115.300003,115.699997,2420900,109.66793
1/27/2014,115.269997,115.589996,115.139999,115.139999,1979600,109.137129
1/24/2014,115.489998,115.629997,115.269997,115.360001,1681100,109.34566
1/23/2014,115.220001,115.599998,115.199997,115.440002,1597600,109.421491
1/22/2014,115.160004,115.290001,114.989998,115,1687800,109.004428
1/21/2014,115.269997,115.400002,115.269997,115.279999,1114100,109.269829
1/17/2014,115.190002,115.440002,115.110001,115.440002,1766000,109.421491
1/16/2014,115.220001,115.32,115.169998,115.309998,1372300,109.298264
1/15/2014,114.800003,115.089996,114.739998,115.040001,1495000,109.042344
1/14/2014,115.199997,115.300003,115,115.010002,1529100,109.013909
1/13/2014,115.230003,115.449997,115.169998,115.349998,2109900,109.336179
1/10/2014,114.910004,115.25,114.889999,115.129997,1736900,109.127648
1/9/2014,114.400002,114.510002,114.18,114.510002,1216000,108.539976
1/8/2014,114.5,114.529999,114.150002,114.25,1067000,108.29353
