Date,Open,High,Low,Close,Volume,Adj Close
6/19/2015,118.510002,119.190002,118.489998,119.080002,10439200,118.559689
6/18/2015,117.370003,117.739998,116.75,117.599998,10123300,117.086153
6/17/2015,118.5,118.629997,117.25,118.150002,13626100,117.633752
6/16/2015,118.610001,119.080002,117.940002,119.059998,7046400,118.539772
6/15/2015,118.889999,119.059998,117.739998,118.139999,8194200,117.623794
6/12/2015,117.589996,119.07,117.550003,117.970001,7863100,117.454539
6/11/2015,116.559998,117.970001,116.239998,117.949997,13849300,117.434622
6/10/2015,115.919998,116.129997,115.260002,115.519997,12183600,115.015239
6/9/2015,117.059998,117.129997,116.110001,116.540001,12393900,116.030787
6/8/2015,117.959999,118.160004,117.370003,117.470001,5334000,116.956723
6/5/2015,117.839996,118.57,117.379997,117.599998,11200200,117.086153
6/4/2015,118.260002,119.290001,118.139999,119.050003,10859300,118.529821
6/3/2015,118.389999,118.599998,117.199997,117.519997,14810900,117.0065
6/2/2015,120.169998,120.260002,119.110001,119.440002,10076200,118.918117
6/1/2015,122.110001,122.379997,120.690002,121.129997,13108100,120.600727
5/29/2015,123.230003,123.57,122.510002,122.709999,7912000,121.910979
5/28/2015,122.5,123.029999,122.220001,122.440002,6237600,121.642741
5/27/2015,122.18,122.860001,121.610001,122.739998,6490300,121.940783
5/26/2015,120.839996,122.550003,120.739998,122.459999,10469700,121.662607
5/22/2015,120.650002,120.75,119.800003,120.400002,5417900,119.616023
5/21/2015,119.580002,120.610001,119.449997,120.349998,11760700,119.566345
5/20/2015,118.769997,119.449997,118.18,118.690002,7789700,117.917158
5/19/2015,118.269997,119.839996,118.129997,118.489998,8435300,117.718456
5/18/2015,120.32,120.43,119.470001,119.550003,10208300,118.771559
5/15/2015,120.379997,121.910004,120.290001,121.589996,12630600,120.798269
5/14/2015,118.919998,119.830002,118.690002,119.199997,9128400,118.423832
5/13/2015,120.650002,120.720001,118.639999,118.879997,15760000,118.105916
5/12/2015,119.139999,120.629997,118.82,119.839996,15861700,119.059664
5/11/2015,121.620003,121.650002,119.5,119.529999,13738600,118.751685
5/8/2015,123.379997,123.550003,122.309998,122.510002,11716400,121.712284
5/7/2015,121.43,122.57,121.349998,122.18,11933700,121.384431
5/6/2015,121.989998,122.059998,120.370003,120.559998,14355000,119.774977
5/5/2015,122.860001,123.029999,121.690002,122.660004,13935500,121.861309
5/4/2015,124.300003,124.529999,122.720001,122.830002,9144700,122.0302
5/1/2015,124.730003,125.040001,123.690002,124,12378500,123.19258
4/30/2015,125.040001,126.169998,124.510002,125.949997,12876000,124.873554
4/29/2015,125.809998,126.440002,125.279999,125.730003,11554800,124.65544
4/28/2015,128.169998,128.740005,127.260002,127.290001,7464300,126.202105
4/27/2015,129.070007,129.5,128.369995,129.070007,4334400,127.966899
4/24/2015,128.639999,129.429993,128.589996,129.070007,4772300,127.966899
4/23/2015,127.800003,128.850006,127.610001,128.270004,6843400,127.173733
4/22/2015,129.5,129.550003,127.540001,127.720001,9707600,126.628431
4/21/2015,130.289993,130.449997,129.559998,129.699997,4563300,128.591504
4/20/2015,130.940002,131.009995,129.929993,130.289993,4949400,129.176458
4/17/2015,129.770004,131.699997,129.699997,131.449997,7268800,130.326548
4/16/2015,130.830002,130.860001,129.410004,129.960007,7085500,128.849292
4/15/2015,131.050003,131.270004,130.320007,130.610001,4424700,129.49373
4/14/2015,131.309998,131.860001,130.479996,130.720001,6075300,129.602791
4/13/2015,129.529999,129.979996,129.389999,129.800003,4010600,128.690656
4/10/2015,130.320007,130.449997,129.550003,129.619995,4842200,128.512186
4/9/2015,130.869995,130.919998,129.130005,129.429993,6483900,128.323807
4/8/2015,131.020004,131.360001,130.020004,131.130005,5378900,130.00929
4/7/2015,130.229996,131.220001,129.850006,131.089996,4764900,129.969624
4/6/2015,131.429993,131.479996,129.720001,130,5923800,128.888943
4/2/2015,131.929993,131.970001,130.610001,130.729996,6663400,129.6127
4/1/2015,131.330002,132.479996,131.300003,132.130005,9273900,131.000744
3/31/2015,130.240005,130.960007,129.910004,130.690002,6844300,129.302386
3/30/2015,130.899994,131,130.089996,130.410004,7010300,129.025361
3/27/2015,130.029999,131.130005,129.979996,131.059998,7907900,129.668453
3/26/2015,131.050003,131.139999,129.179993,129.449997,9536300,128.075547
3/25/2015,132.720001,132.759995,131.460007,131.5,5635800,130.103784
3/24/2015,131.830002,132.639999,131.479996,132.619995,6712900,131.211887
3/23/2015,131.699997,131.75,130.990005,131.350006,5555500,129.955382
3/20/2015,131.220001,131.699997,131.139999,131.509995,5953800,130.113672
3/19/2015,131.199997,131.619995,130.270004,130.820007,9543400,129.431011
3/18/2015,129.910004,131.529999,128.610001,131.490005,13981900,130.093895
3/17/2015,128.550003,129.110001,128.279999,129,6314000,127.630328
3/16/2015,127.940002,128.149994,127.269997,127.940002,6374600,126.581585
3/13/2015,126.760002,127.589996,126.489998,126.720001,7247200,125.374537
3/12/2015,128.199997,128.199997,126.720001,127.110001,10295900,125.760396
3/11/2015,126.260002,127.459999,126.120003,127.199997,6662400,125.849437
3/10/2015,125.970001,126.440002,125.760002,126.279999,9277900,124.939207
3/9/2015,124.68,124.870003,124.129997,124.639999,8889100,123.31662
3/6/2015,124.669998,124.830002,122.970001,123.5,20022900,122.188725
3/5/2015,126.529999,126.879997,125.900002,126.290001,6045000,124.949102
3/4/2015,126.940002,127.040001,126.160004,126.449997,6478900,125.1074
3/3/2015,126.889999,127.370003,126.379997,126.410004,8599000,125.067831
3/2/2015,129,129.070007,126.769997,126.870003,11324000,125.522946
2/27/2015,129.020004,129.619995,128.270004,129.529999,9225100,127.905371
2/26/2015,129.699997,130.300003,128.399994,128.449997,11020500,126.838915
2/25/2015,129.460007,130.389999,129.080002,130.229996,8019800,128.596588
2/24/2015,127.650002,129.789993,127.18,129.669998,11958300,128.043614
2/23/2015,127.190002,128.169998,127.160004,127.989998,7500500,126.384685
2/20/2015,127.050003,128.009995,126,126.540001,12502500,124.952875
2/19/2015,126.779999,127.449997,126.169998,126.169998,8584800,124.587513
2/18/2015,126.82,127.739998,126.470001,127.010002,14009200,125.416981
2/17/2015,127.800003,127.93,125.919998,126.260002,14968800,124.676388
2/13/2015,129.509995,129.529999,128.089996,128.190002,8325200,126.582181
2/12/2015,129.660004,130.539993,129.449997,129.520004,12548300,127.895501
2/11/2015,129.699997,130.270004,128.960007,129.949997,6506400,128.320101
2/10/2015,130.139999,130.470001,129.440002,129.710007,8290700,128.083121
2/9/2015,131.970001,131.979996,130.75,130.75,8025500,129.11007
2/6/2015,132.050003,132.350006,130.589996,130.960007,13217900,129.317443
2/5/2015,134,134.229996,133.110001,133.320007,8334600,131.647843
2/4/2015,133.490005,134.990005,133.119995,134.800003,11360400,133.109276
2/3/2015,135.649994,135.789993,134.369995,134.570007,14008700,132.882165
2/2/2015,136.699997,137.919998,136.660004,137.479996,13689900,135.755655
1/30/2015,135.869995,138.5,135.869995,138.279999,14871200,136.270122
1/29/2015,136.119995,136.669998,135.460007,135.869995,8881400,133.895148
1/28/2015,134.75,137.410004,134.699997,136.770004,12230300,134.782075
1/27/2015,135.729996,136.130005,134.149994,134.570007,8079600,132.614055
1/26/2015,134.839996,135.190002,134.050003,134.360001,5966500,132.407101
1/23/2015,134.300003,135.119995,134.149994,134.770004,7334600,132.811145
1/22/2015,134,134.179993,132.279999,132.919998,10200000,130.988028
1/21/2015,135.199997,135.589996,132.960007,133.399994,9803900,131.461048
1/20/2015,134.130005,135.110001,134.070007,134.960007,7758700,132.998386
1/16/2015,134.330002,134.679993,133.029999,133.190002,9390500,131.254108
1/15/2015,132.850006,135.029999,132.679993,134.910004,11454200,132.94911
1/14/2015,133.720001,134.119995,132.699997,132.820007,12324500,130.889491
1/13/2015,131.389999,132.610001,131.139999,131.820007,8260000,129.904026
1/12/2015,131,132.309998,130.919998,131.820007,6658100,129.904026
1/9/2015,129.199997,131.110001,129.039993,131.070007,9392800,129.164927
1/8/2015,130.360001,130.369995,129.419998,129.649994,8055300,127.765553
1/7/2015,130.699997,131.970001,130.169998,131.389999,9762900,129.480268
1/6/2015,130.699997,132.490005,130.190002,131.649994,18331300,129.736483
1/5/2015,128.009995,129.630005,127.959999,129.320007,9789500,127.440363
1/2/2015,126.290001,127.660004,126.150002,127.32,9432000,125.469425
12/31/2014,125.699997,126.169998,125.650002,125.919998,4993300,124.089772
12/30/2014,125.980003,126.209999,125.529999,125.68,4372600,123.853263
12/29/2014,124.910004,125.660004,124.809998,125.339996,4070700,123.518201
12/26/2014,124.550003,124.589996,124.019997,124.410004,2921300,122.601725
12/24/2014,123.059998,124.059998,122.93,123.949997,4870600,122.148405
12/23/2014,125.449997,125.599998,123.489998,123.540001,7406100,121.487166
12/22/2014,125.449997,126.190002,125.32,126.040001,4118200,123.945624
12/19/2014,124.580002,125.949997,124.440002,125.870003,7894500,123.778451
12/18/2014,124.93,125.099998,124.199997,124.199997,12756800,122.136195
12/17/2014,126.910004,127.190002,125.699997,126.449997,11558300,124.348807
12/16/2014,127.360001,127.720001,126.360001,127.599998,7426400,125.4797
12/15/2014,125.639999,126.699997,125.43,126.040001,9387400,123.945624
12/12/2014,125.449997,126.349998,125.019997,126.300003,9317400,124.201306
12/11/2014,123.739998,124.610001,123.290001,124.610001,7863500,122.539386
12/10/2014,123.18,124.400002,123.080002,124.099998,6437000,122.037858
12/9/2014,123.599998,123.970001,122.959999,123.199997,6639700,121.152812
12/8/2014,121.419998,122.839996,121.139999,122.57,6019200,120.533283
12/5/2014,121.57,121.599998,120.519997,121.089996,8030700,119.077873
12/4/2014,120.75,121.800003,120.620003,121.800003,3836200,119.776081
12/3/2014,120.300003,120.800003,120.129997,120.790001,4867700,118.782862
12/2/2014,120.839996,120.849998,120.290001,120.32,5755900,118.320671
12/1/2014,122.68,122.809998,121.459999,121.5,7728600,119.481063
11/28/2014,122.129997,122.669998,122.129997,122.489998,4562200,120.182211
11/26/2014,121.639999,121.870003,121.470001,121.529999,4339000,119.240299
11/25/2014,120.370003,121.269997,120.309998,121.199997,6769100,118.916515
11/24/2014,119.669998,120.269997,119.550003,120.199997,4033500,117.935356
11/21/2014,119.57,120.160004,119.519997,120.099998,3639500,117.837241
11/20/2014,119.900002,119.949997,119.059998,119.379997,5683600,117.130805
11/19/2014,118.879997,119.580002,118.760002,118.760002,5791800,116.522491
11/18/2014,119.32,119.580002,119.160004,119.519997,4471200,117.268167
11/17/2014,119.779999,119.790001,118.879997,119.190002,4726000,116.94439
11/14/2014,118.839996,119.589996,118.68,119.489998,5191200,117.238733
11/13/2014,118.699997,119.18,118.440002,118.910004,4475900,116.669667
11/12/2014,119.199997,119.529999,118.449997,118.629997,4040600,116.394936
11/11/2014,118.480003,118.809998,118.339996,118.730003,2416000,116.493058
11/10/2014,119.580002,119.580002,118.559998,118.650002,4787300,116.414563
11/7/2014,118.720001,119.75,118.68,119.75,8550500,117.493837
11/6/2014,118.599998,118.93,118.309998,118.389999,5901900,116.159459
11/5/2014,118.910004,119.370003,118.82,119.160004,4799600,116.914956
11/4/2014,119.419998,119.910004,119.080002,119.330002,3664800,117.081752
11/3/2014,118.900002,119.160004,118.209999,118.959999,9726600,116.71872
10/31/2014,119.339996,119.709999,118.830002,119.25,6664200,116.718723
10/30/2014,120.32,120.459999,119.510002,119.559998,7023900,117.02214
10/29/2014,118.959999,119.82,118.419998,119.459999,9105100,116.924264
10/28/2014,119.480003,119.650002,119.080002,119.190002,5141300,116.659999
10/27/2014,119.889999,120.269997,119.660004,119.940002,3391900,117.394079
10/24/2014,119.93,120.410004,119.470001,119.720001,5704900,117.178747
10/23/2014,120.040001,120.18,119.059998,119.599998,10936300,117.061292
10/22/2014,120.470001,120.849998,120.220001,120.669998,9260200,118.108579
10/21/2014,120.839996,121.239998,120.529999,120.540001,9754700,117.981341
10/20/2014,121.779999,121.849998,120.940002,121.510002,7742500,118.930753
10/17/2014,121.190002,121.709999,120.480003,121.07,8524300,118.50009
10/16/2014,124.120003,124.129997,121.440002,121.75,18096600,119.165656
10/15/2014,124.580002,127.68,121.839996,122.529999,37407500,119.929098
10/14/2014,121.309998,121.779999,120.68,121.57,11285400,118.989477
10/13/2014,120.160004,121.169998,120.050003,120.779999,6450700,118.216245
10/10/2014,119.519997,120.080002,119.309998,120.050003,8774400,117.501744
10/9/2014,119.269997,119.669998,118.779999,118.870003,10291700,116.346791
10/8/2014,119.449997,119.519997,118.510002,119.389999,9391300,116.85575
10/7/2014,118.309998,119.43,118.18,119.360001,8837700,116.826388
10/6/2014,117.620003,118.190002,117.360001,117.769997,4485500,115.270135
10/3/2014,117,117.769997,116.830002,117.699997,8561500,115.201621
10/2/2014,117.830002,118.199997,117.139999,117.199997,8251800,114.712234
10/1/2014,116.889999,118.260002,116.830002,118.230003,17194900,115.720377
9/30/2014,116.660004,117.040001,116.129997,116.269997,7277500,113.51911
9/29/2014,117,117.169998,116.660004,116.93,6791800,114.163499
9/26/2014,116.019997,116.290001,115.620003,116,7799600,113.255502
9/25/2014,115.309998,116.18,115.309998,116.169998,8947800,113.421478
9/24/2014,115.290001,115.550003,114.639999,114.809998,5223300,112.093654
9/23/2014,114.910004,115.470001,114.769997,115.449997,6362400,112.718511
9/22/2014,114.660004,115.040001,114.440002,114.739998,6617200,112.025311
9/19/2014,113.580002,114.68,113.199997,114.599998,13236900,111.888624
9/18/2014,113.18,113.480003,112.849998,113.160004,7031200,110.482698
9/17/2014,113.529999,113.830002,112.730003,112.800003,12917000,110.131215
9/16/2014,113.610001,113.860001,113.080002,113.089996,9304700,110.414347
9/15/2014,113.849998,114.07,113.360001,113.550003,5510700,110.86347
9/12/2014,113.690002,113.919998,113.220001,113.379997,11114900,110.697487
9/11/2014,115.260002,115.540001,114.57,114.580002,9274800,111.8691
9/10/2014,114.970001,115.120003,114.790001,114.959999,8729400,112.240107
9/9/2014,115.489998,115.889999,115.449997,115.690002,5353100,112.952839
9/8/2014,116.410004,116.629997,115.449997,115.779999,9326400,113.040706
9/5/2014,116.440002,116.599998,115.440002,115.730003,6886000,112.991893
9/4/2014,116.620003,116.879997,115.93,115.949997,12528900,113.206682
9/3/2014,116.400002,117.379997,116.309998,117.379997,6553900,114.602849
9/2/2014,117.279999,117.379997,116.699997,116.730003,10506000,113.968234
8/29/2014,118.919998,119.43,118.75,119.050003,8512900,115.96875
8/28/2014,119.129997,119.370003,118.669998,118.970001,9463600,115.890819
8/27/2014,117.699997,118.410004,117.400002,118.349998,7265800,115.286863
8/26/2014,117.940002,117.989998,117.209999,117.349998,5487600,114.312745
8/25/2014,117.449997,117.779999,117.209999,117.730003,5760700,114.682915
8/22/2014,116.739998,117.43,116.209999,117.290001,10149900,114.2543
8/21/2014,116.07,116.760002,116.019997,116.639999,6790700,113.621122
8/20/2014,116.040001,116.110001,115.57,115.989998,7275600,112.987944
8/19/2014,117.080002,117.150002,115.980003,116.18,5936900,113.173029
8/18/2014,117.209999,117.300003,116.389999,116.540001,7595300,113.523712
8/15/2014,116.709999,118.360001,116.690002,117.709999,17606700,114.663428
8/14/2014,115.93,116.5,115.389999,116.440002,9028200,113.426302
8/13/2014,114.870003,115.519997,114.779999,115.510002,8210500,112.520372
8/12/2014,115.410004,115.440002,114.730003,114.760002,8122400,111.789783
8/11/2014,115.650002,115.82,115.290001,115.510002,6668800,112.520372
8/8/2014,115.93,116.419998,115.379997,115.519997,9536700,112.530107
8/7/2014,114.839996,115.769997,114.57,115.769997,9745500,112.773637
8/6/2014,115.470001,115.470001,114.599998,114.699997,7289200,111.731331
8/5/2014,114.07,114.800003,113.68,114.629997,8032000,111.663143
8/4/2014,114.529999,114.809998,114.260002,114.260002,5183800,111.302724
8/1/2014,113.580002,114.870003,113.050003,114.559998,14951200,111.594955
7/31/2014,113.529999,114.580002,113.470001,113.980003,18254000,110.73774
7/30/2014,115.150002,115.379997,114.169998,114.32,12251200,111.068064
7/29/2014,115.870003,116.07,115.419998,115.93,6579300,112.632267
7/28/2014,115.589996,115.900002,115.120003,115.510002,5138300,112.224216
7/25/2014,115.339996,115.68,115.160004,115.669998,7041800,112.379661
7/24/2014,114.519997,114.580002,114.25,114.32,6609000,111.068064
7/23/2014,115.510002,115.629997,115.169998,115.18,3489600,111.903602
7/22/2014,115.089996,115.459999,114.650002,115.330002,5753200,112.049336
7/21/2014,115.010002,115.629997,115.010002,115.089996,5724100,111.816158
7/18/2014,114.879997,114.959999,114.110001,114.519997,6677900,111.262372
7/17/2014,114.230003,115.050003,113.940002,114.889999,10901000,111.62185
7/16/2014,113,113.580002,112.940002,113.459999,4615800,110.232527
7/15/2014,112.830002,113.470001,112.5,112.860001,7720000,109.649596
7/14/2014,113.279999,113.410004,112.93,113.089996,4743300,109.87305
7/11/2014,113.349998,113.68,113.279999,113.580002,4676500,110.349117
7/10/2014,113.540001,113.660004,112.82,112.860001,7196900,109.649596
7/9/2014,112.660004,113.139999,112.379997,112.830002,6395200,109.620451
7/8/2014,112.239998,112.860001,112.239998,112.739998,6352100,109.533007
7/7/2014,111.269997,111.809998,111.230003,111.489998,5928900,108.318565
7/3/2014,110.379997,110.860001,110.339996,110.68,6173900,107.531608
7/2/2014,111.629997,111.669998,110.970001,111.080002,9382500,107.920231
7/1/2014,112.5,112.739998,112.199997,112.279999,8019200,109.086093
6/30/2014,113.559998,113.800003,113.089996,113.519997,5593100,110.007127
6/27/2014,113.68,113.82,113.169998,113.239998,7216500,109.735793
6/26/2014,113.209999,113.800003,113.209999,113.410004,6628900,109.900538
6/25/2014,113.099998,113.360001,112.690002,112.870003,5699300,109.377247
6/24/2014,112.150002,112.650002,111.82,112.580002,9698300,109.09622
6/23/2014,112.080002,112.18,111.410004,111.449997,5821700,108.001183
6/20/2014,110.970001,111.800003,110.900002,111.800003,7319100,108.340358
6/19/2014,112.510002,112.559998,110.739998,110.959999,14215500,107.526348
6/18/2014,111.800003,112.760002,111.559998,112.400002,11256500,108.92179
6/17/2014,112.07,112.089996,111.480003,111.540001,6668800,108.088402
6/16/2014,112.209999,112.629997,112.099998,112.43,5184600,108.95086
6/13/2014,111.57,112.620003,111.529999,112.150002,5412500,108.679526
6/12/2014,111.300003,112.349998,111,112.209999,9775900,108.737667
6/11/2014,111.260002,111.540001,110.849998,111.220001,5569700,107.778305
6/10/2014,111.040001,111.269997,110.830002,111.019997,5986000,107.584489
6/9/2014,111.449997,111.639999,111.199997,111.43,5162800,107.981805
6/6/2014,112.129997,112.410004,111.489998,111.589996,7832800,108.13685
6/5/2014,111.129997,111.970001,111.019997,111.589996,6915600,108.13685
6/4/2014,111.760002,111.82,111.269997,111.540001,7882000,108.088402
6/3/2014,112.410004,112.540001,111.510002,111.57,12694100,108.117472
6/2/2014,113.040001,113.68,112.550003,112.959999,11728200,109.464458
5/30/2014,113.959999,114.400002,113.809998,114.099998,6518900,110.284278
5/29/2014,114.870003,115.190002,114.129997,114.150002,10692000,110.332608
5/28/2014,114.099998,114.839996,114.089996,114.760002,10361000,110.922209
5/27/2014,112.849998,113.400002,112.400002,113.360001,6658300,109.569027
5/23/2014,112.519997,112.910004,112.449997,112.699997,3835000,108.931095
5/22/2014,112.260002,112.400002,111.790001,112.099998,6495700,108.351161
5/21/2014,112.220001,112.400002,111.870003,112.260002,8224600,108.505814
5/20/2014,112.599998,113.480003,112.589996,112.949997,6549800,109.172734
5/19/2014,113.93,113.959999,112.620003,112.699997,7403300,108.931095
5/16/2014,113.610001,114,113.419998,113.540001,5019200,109.743007
5/15/2014,113.779999,114.410004,113.599998,113.860001,12627900,110.052306
5/14/2014,112.629997,113.230003,112.559998,112.959999,8851400,109.182402
5/13/2014,111.440002,111.75,111.330002,111.75,5501000,108.012868
5/12/2014,111.010002,111.129997,110.540001,110.790001,4563800,107.084973
5/9/2014,111.529999,111.809998,110.980003,111.239998,6000600,107.519921
5/8/2014,112.339996,112.760002,111.459999,111.599998,10878800,107.867882
5/7/2014,112.309998,112.57,111.940002,112.080002,8199200,108.331833
5/6/2014,112.110001,112.699997,112.040001,112.480003,6522600,108.718458
5/5/2014,112.760002,112.809998,111.889999,112.029999,8043000,108.283503
5/2/2014,111.540001,113.099998,111.300003,112.709999,12702100,108.940762
5/1/2014,110.879997,112.080002,110.839996,112.019997,11556500,108.273835
4/30/2014,110.720001,111.260002,110.379997,111.099998,7721400,107.124601
4/29/2014,110.169998,110.730003,110.040001,110.639999,5235200,106.681061
4/28/2014,111.110001,111.279999,110.550003,110.790001,7606000,106.825696
4/25/2014,111.489998,111.989998,111.32,111.330002,5976500,107.346374
4/24/2014,110.449997,111.209999,110.449997,111.169998,6337800,107.192096
4/23/2014,110.599998,111.050003,110.529999,110.959999,5748600,106.989611
4/22/2014,109.660004,110.489998,109.610001,110.330002,5748700,106.382156
4/21/2014,110.370003,110.620003,109.839996,109.959999,4316300,106.025393
4/17/2014,111.370003,111.449997,109.699997,110.050003,8622500,106.112176
4/16/2014,110.43,111.269997,110.379997,111.269997,5523000,107.288516
4/15/2014,110.610001,111.510002,110.349998,111.129997,7752000,107.153526
4/14/2014,110.480003,110.699997,110.300003,110.440002,4142600,106.488221
4/11/2014,110.540001,110.790001,110.129997,110.730003,10267000,106.767845
4/10/2014,108.919998,110.220001,108.900002,109.839996,12706400,105.909684
4/9/2014,108.879997,109.349998,108.639999,108.830002,5771500,104.935829
4/8/2014,109.029999,109.470001,108.720001,109.370003,4213800,105.456508
4/7/2014,108.620003,109.290001,108.599998,109.110001,7562500,105.205809
4/4/2014,107.870003,108.690002,107.849998,108.459999,8977500,104.579066
4/3/2014,107.519997,107.940002,107.440002,107.739998,4937400,103.884828
4/2/2014,107.389999,107.550003,107.169998,107.269997,6887200,103.431645
4/1/2014,108.260002,108.360001,107.839996,107.889999,9067300,104.029462
3/31/2014,108.739998,111.07,108.339996,109.099998,7488400,104.926179
3/28/2014,109.860001,109.889999,109.019997,109.370003,6027000,105.185854
3/27/2014,109.639999,110.389999,109.419998,109.989998,9772200,105.78213
3/26/2014,108.550003,109.480003,108.480003,109.440002,7147200,105.253176
3/25/2014,108.410004,108.82,108.169998,108.589996,5032000,104.435688
3/24/2014,108.050003,109.089996,107.949997,109,7536400,104.830006
3/21/2014,107.410004,108.32,107.370003,108.230003,8986200,104.089467
3/20/2014,107.089996,107.629997,106.989998,107.07,5224400,102.973842
3/19/2014,107.919998,107.980003,106.809998,107.260002,11557600,103.156575
3/18/2014,107.68,108.150002,107.599998,108.099998,4819500,103.964436
3/17/2014,108.18,108.300003,107.669998,107.709999,7381900,103.589357
3/14/2014,108.970001,108.980003,108.32,108.519997,9232800,104.368366
3/13/2014,106.699997,108.529999,106.650002,108.5,11815500,104.349135
3/12/2014,106.919998,107.260002,106.779999,107.059998,6430500,102.964222
3/11/2014,105.980003,106.339996,105.779999,106.32,3815700,102.252534
3/10/2014,105.940002,106.110001,105.779999,106.040001,3744300,101.983247
3/7/2014,105.639999,106.169998,105.599998,105.889999,8270300,101.838984
3/6/2014,106.760002,106.970001,106.519997,106.559998,7418200,102.48335
3/5/2014,107.339996,107.779999,107.199997,107.620003,4798500,103.502803
3/4/2014,108.349998,108.349998,107.360001,107.389999,8068100,103.281599
3/3/2014,108.879997,109.18,108.639999,109.029999,11089400,104.858857
2/28/2014,108.279999,108.739998,107.779999,108.57,8462600,104.16352
2/27/2014,108.279999,108.559998,108.099998,108.510002,5394700,104.105958
2/26/2014,107.309998,107.919998,107.239998,107.919998,7203900,103.5399
2/25/2014,106.910004,107.360001,106.889999,107.349998,6225400,102.993034
2/24/2014,106.699997,106.739998,106.169998,106.400002,3816700,102.081595
2/21/2014,105.949997,106.68,105.949997,106.669998,5250700,102.340633
2/20/2014,106.32,106.629997,105.690002,106.110001,5103200,101.803364
2/19/2014,107.18,107.18,106.300003,106.370003,5522500,102.052813
2/18/2014,106.660004,107.199997,106.620003,106.82,4855800,102.484546
2/14/2014,106.57,106.639999,106.269997,106.580002,4989100,102.254289
2/13/2014,106.589996,106.730003,106.300003,106.519997,6874600,102.196719
2/12/2014,106.169998,106.209999,105.620003,105.919998,6723300,101.621073
2/11/2014,106.610001,106.690002,106.160004,106.470001,5904900,102.148753
2/10/2014,106.610001,107.120003,106.57,107.089996,4370500,102.743585
2/7/2014,106.459999,107.220001,106.440002,106.790001,7039200,102.455765
2/6/2014,106.970001,107.019997,106.519997,106.699997,5708700,102.369414
2/5/2014,107.690002,107.779999,107.010002,107.160004,10312200,102.810751
2/4/2014,108.519997,108.669998,107.970001,108.160004,9573500,103.770164
2/3/2014,107.790001,109.339996,107.610001,109.32,20780300,104.88308
1/31/2014,108.199997,108.410004,107.849998,108.279999,14690900,103.620488
1/30/2014,107.470001,107.669998,107.110001,107.559998,5956900,102.93147
1/29/2014,107.370003,108.150002,106.989998,107.870003,11709400,103.228135
1/28/2014,106.910004,106.989998,106.550003,106.989998,5661500,102.385999
1/27/2014,107.220001,107.599998,106.699997,106.730003,9218200,102.137193
1/24/2014,107.190002,107.489998,106.989998,107.480003,11122200,102.854918
1/23/2014,105.879997,107.089996,105.879997,106.790001,12960600,102.194608
1/22/2014,105.370003,105.75,105.239998,105.300003,4646700,100.768728
1/21/2014,105.449997,105.739998,105.400002,105.559998,6436000,101.017534
1/17/2014,104.860001,105.519997,104.790001,105.480003,7588600,100.940983
1/16/2014,104.849998,105.07,104.720001,105.040001,7137700,100.519914
1/15/2014,104.040001,104.510002,103.93,104.339996,7507500,99.850032
1/14/2014,104.650002,104.830002,104.389999,104.449997,10343100,99.955299
